Date,AMZN,^GSPC
2017-06-21,1002.22998046875,2435.610107421875
2017-06-22,1001.2999877929688,2434.5
2017-06-23,1003.739990234375,2438.300048828125
2017-06-26,993.97998046875,2439.070068359375
2017-06-27,976.780029296875,2419.3798828125
2017-06-28,990.3300170898438,2440.68994140625
2017-06-29,975.9299926757812,2419.699951171875
2017-06-30,968.0,2423.409912109375
2017-07-03,953.6599731445312,2429.010009765625
2017-07-05,971.4000244140625,2432.5400390625
2017-07-06,965.1400146484375,2409.75
2017-07-07,978.760009765625,2425.179931640625
2017-07-10,996.469970703125,2427.429931640625
2017-07-11,994.1300048828125,2425.530029296875
2017-07-12,1006.510009765625,2443.25
2017-07-13,1000.6300048828125,2447.830078125
2017-07-14,1001.8099975585938,2459.27001953125
2017-07-17,1010.0399780273438,2459.139892578125
2017-07-18,1024.449951171875,2460.610107421875
2017-07-19,1026.8699951171875,2473.830078125
2017-07-20,1028.699951171875,2473.449951171875
2017-07-21,1025.6700439453125,2472.5400390625
2017-07-24,1038.949951171875,2469.909912109375
2017-07-25,1039.8699951171875,2477.1298828125
2017-07-26,1052.800048828125,2477.830078125
2017-07-27,1046.0,2475.419921875
2017-07-28,1020.0399780273438,2472.10009765625
2017-07-31,987.780029296875,2470.300048828125
2017-08-01,996.1900024414062,2476.35009765625
2017-08-02,995.8900146484375,2477.570068359375
2017-08-03,986.9199829101562,2472.159912109375
2017-08-04,987.5800170898438,2476.830078125
2017-08-07,992.27001953125,2480.909912109375
2017-08-08,989.8400268554688,2474.919921875
2017-08-09,982.010009765625,2474.02001953125
2017-08-10,956.9199829101562,2438.2099609375
2017-08-11,967.989990234375,2441.320068359375
2017-08-14,983.2999877929688,2465.840087890625
2017-08-15,982.739990234375,2464.610107421875
2017-08-16,978.1799926757812,2468.110107421875
2017-08-17,960.5700073242188,2430.010009765625
2017-08-18,958.469970703125,2425.550048828125
2017-08-21,953.2899780273438,2428.3701171875
2017-08-22,966.9000244140625,2452.510009765625
2017-08-23,958.0,2444.0400390625
2017-08-24,952.4500122070312,2438.969970703125
2017-08-25,945.260009765625,2443.050048828125
2017-08-28,946.02001953125,2444.239990234375
2017-08-29,954.0599975585938,2446.300048828125
2017-08-30,967.5900268554688,2457.590087890625
2017-08-31,980.5999755859375,2471.64990234375
2017-09-01,978.25,2476.550048828125
2017-09-05,965.27001953125,2457.85009765625
2017-09-06,967.7999877929688,2465.5400390625
2017-09-07,979.469970703125,2465.10009765625
2017-09-08,965.9000244140625,2461.429931640625
2017-09-11,977.9600219726562,2488.110107421875
2017-09-12,982.5800170898438,2496.47998046875
2017-09-13,999.5999755859375,2498.3701171875
2017-09-14,992.2100219726562,2495.6201171875
2017-09-15,986.7899780273438,2500.22998046875
2017-09-18,974.1900024414062,2503.8701171875
2017-09-19,969.8599853515625,2506.64990234375
2017-09-20,973.2100219726562,2508.239990234375
2017-09-21,964.6500244140625,2500.60009765625
2017-09-22,955.0999755859375,2502.219970703125
2017-09-25,939.7899780273438,2496.659912109375
2017-09-26,938.5999755859375,2496.840087890625
2017-09-27,950.8699951171875,2507.0400390625
2017-09-28,956.4000244140625,2510.06005859375
2017-09-29,961.3499755859375,2519.360107421875
2017-10-02,959.1900024414062,2529.1201171875
2017-10-03,957.0999755859375,2534.580078125
2017-10-04,965.4500122070312,2537.739990234375
2017-10-05,980.8499755859375,2552.070068359375
2017-10-06,989.5800170898438,2549.330078125
2017-10-09,990.989990234375,2544.72998046875
2017-10-10,987.2000122070312,2550.639892578125
2017-10-11,995.0,2555.239990234375
2017-10-12,1000.9299926757812,2550.929931640625
2017-10-13,1002.9400024414062,2553.169921875
2017-10-16,1006.3400268554688,2557.639892578125
2017-10-17,1009.1300048828125,2559.360107421875
2017-10-18,997.0,2561.260009765625
2017-10-19,986.6099853515625,2562.10009765625
2017-10-20,982.9099731445312,2575.2099609375
2017-10-23,966.2999877929688,2564.97998046875
2017-10-24,975.9000244140625,2569.1298828125
2017-10-25,972.9099731445312,2557.14990234375
2017-10-26,972.4299926757812,2560.39990234375
2017-10-27,1100.949951171875,2581.070068359375
2017-10-30,1110.8499755859375,2572.830078125
2017-10-31,1105.280029296875,2575.260009765625
2017-11-01,1103.6800537109375,2579.360107421875
2017-11-02,1094.219970703125,2579.85009765625
2017-11-03,1111.5999755859375,2587.840087890625
2017-11-06,1120.6600341796875,2591.1298828125
2017-11-07,1123.1700439453125,2590.639892578125
2017-11-08,1132.8800048828125,2594.3798828125
2017-11-09,1129.1300048828125,2584.6201171875
2017-11-10,1125.3499755859375,2582.300048828125
2017-11-13,1129.1700439453125,2584.840087890625
2017-11-14,1136.8399658203125,2578.8701171875
2017-11-15,1126.68994140625,2564.6201171875
2017-11-16,1137.2900390625,2585.639892578125
2017-11-17,1129.8800048828125,2578.85009765625
2017-11-20,1126.31005859375,2582.139892578125
2017-11-21,1139.489990234375,2599.030029296875
2017-11-22,1156.1600341796875,2597.080078125
2017-11-24,1186.0,2602.419921875
2017-11-27,1195.8299560546875,2601.419921875
2017-11-28,1193.5999755859375,2627.0400390625
2017-11-29,1161.27001953125,2626.070068359375
2017-11-30,1176.75,2647.580078125
2017-12-01,1162.3499755859375,2642.219970703125
2017-12-04,1133.949951171875,2639.43994140625
2017-12-05,1141.5699462890625,2629.570068359375
2017-12-06,1152.3499755859375,2629.27001953125
2017-12-07,1159.7900390625,2636.97998046875
2017-12-08,1162.0,2651.5
2017-12-11,1168.9200439453125,2659.989990234375
2017-12-12,1165.0799560546875,2664.110107421875
2017-12-13,1164.1300048828125,2662.85009765625
2017-12-14,1174.260009765625,2652.010009765625
2017-12-15,1179.1400146484375,2675.81005859375
2017-12-18,1190.5799560546875,2690.159912109375
2017-12-19,1187.3800048828125,2681.469970703125
2017-12-20,1177.6199951171875,2679.25
2017-12-21,1174.760009765625,2684.570068359375
2017-12-22,1168.3599853515625,2683.340087890625
2017-12-26,1176.760009765625,2680.5
2017-12-27,1182.260009765625,2682.6201171875
2017-12-28,1186.0999755859375,2687.5400390625
2017-12-29,1169.469970703125,2673.610107421875
2018-01-02,1189.010009765625,2695.81005859375
2018-01-03,1204.199951171875,2713.06005859375
2018-01-04,1209.5899658203125,2723.989990234375
2018-01-05,1229.1400146484375,2743.14990234375
2018-01-08,1246.8699951171875,2747.7099609375
2018-01-09,1252.699951171875,2751.2900390625
2018-01-10,1254.3299560546875,2748.22998046875
2018-01-11,1276.6800537109375,2767.56005859375
2018-01-12,1305.199951171875,2786.239990234375
2018-01-16,1304.8599853515625,2776.419921875
2018-01-17,1295.0,2802.56005859375
2018-01-18,1293.3199462890625,2798.030029296875
2018-01-19,1294.5799560546875,2810.300048828125
2018-01-22,1327.31005859375,2832.969970703125
2018-01-23,1362.5400390625,2839.1298828125
2018-01-24,1357.510009765625,2837.5400390625
2018-01-25,1377.949951171875,2839.25
2018-01-26,1402.050048828125,2872.8701171875
2018-01-29,1417.6800537109375,2853.530029296875
2018-01-30,1437.8199462890625,2822.429931640625
2018-01-31,1450.8900146484375,2823.81005859375
2018-02-01,1390.0,2821.97998046875
2018-02-02,1429.949951171875,2762.1298828125
2018-02-05,1390.0,2648.93994140625
2018-02-06,1442.8399658203125,2695.139892578125
2018-02-07,1416.780029296875,2681.659912109375
2018-02-08,1350.5,2581.0
2018-02-09,1339.5999755859375,2619.550048828125
2018-02-12,1386.22998046875,2656.0
2018-02-13,1414.510009765625,2662.93994140625
2018-02-14,1451.050048828125,2698.6298828125
2018-02-15,1461.760009765625,2731.199951171875
2018-02-16,1448.68994140625,2732.219970703125
2018-02-20,1468.3499755859375,2716.260009765625
2018-02-21,1482.9200439453125,2701.330078125
2018-02-22,1485.3399658203125,2703.9599609375
2018-02-23,1500.0,2747.300048828125
2018-02-26,1521.949951171875,2779.60009765625
2018-02-27,1511.97998046875,2744.280029296875
2018-02-28,1512.449951171875,2713.830078125
2018-03-01,1493.449951171875,2677.669921875
2018-03-02,1500.25,2691.25
2018-03-05,1523.6099853515625,2720.93994140625
2018-03-06,1537.6400146484375,2728.1201171875
2018-03-07,1545.0,2726.800048828125
2018-03-08,1551.8599853515625,2738.969970703125
2018-03-09,1578.8900146484375,2786.570068359375
2018-03-12,1598.3900146484375,2783.02001953125
2018-03-13,1588.1800537109375,2765.31005859375
2018-03-14,1591.0,2749.47998046875
2018-03-15,1582.3199462890625,2747.330078125
2018-03-16,1571.6800537109375,2752.010009765625
2018-03-19,1544.9300537109375,2712.919921875
2018-03-20,1586.510009765625,2716.93994140625
2018-03-21,1581.8599853515625,2711.929931640625
2018-03-22,1544.9200439453125,2643.68994140625
2018-03-23,1495.56005859375,2588.260009765625
2018-03-26,1555.8599853515625,2658.550048828125
2018-03-27,1497.050048828125,2612.6201171875
2018-03-28,1431.4200439453125,2605.0
2018-03-29,1447.3399658203125,2640.8701171875
2018-04-02,1371.989990234375,2581.8798828125
2018-04-03,1392.050048828125,2614.449951171875
2018-04-04,1410.5699462890625,2644.68994140625
2018-04-05,1451.75,2662.840087890625
2018-04-06,1405.22998046875,2604.469970703125
2018-04-09,1406.0799560546875,2613.159912109375
2018-04-10,1436.219970703125,2656.8701171875
2018-04-11,1427.050048828125,2642.18994140625
2018-04-12,1448.5,2663.989990234375
2018-04-13,1430.7900390625,2656.300048828125
2018-04-16,1441.5,2677.840087890625
2018-04-17,1503.8299560546875,2706.389892578125
2018-04-18,1527.8399658203125,2708.639892578125
2018-04-19,1556.9100341796875,2693.1298828125
2018-04-20,1527.489990234375,2670.139892578125
2018-04-23,1517.8599853515625,2670.2900390625
2018-04-24,1460.0899658203125,2634.56005859375
2018-04-25,1460.1700439453125,2639.39990234375
2018-04-26,1517.9599609375,2666.93994140625
2018-04-27,1572.6199951171875,2669.909912109375
2018-04-30,1566.1300048828125,2648.050048828125
2018-05-01,1582.260009765625,2654.800048828125
2018-05-02,1569.6800537109375,2635.669921875
2018-05-03,1572.0799560546875,2629.72998046875
2018-05-04,1580.949951171875,2663.419921875
2018-05-07,1600.1400146484375,2672.6298828125
2018-05-08,1592.3900146484375,2671.919921875
2018-05-09,1608.0,2697.7900390625
2018-05-10,1609.0799560546875,2723.070068359375
2018-05-11,1602.9100341796875,2727.719970703125
2018-05-14,1601.5400390625,2730.1298828125
2018-05-15,1576.1199951171875,2711.449951171875
2018-05-16,1587.280029296875,2722.4599609375
2018-05-17,1581.760009765625,2720.1298828125
2018-05-18,1574.3699951171875,2712.969970703125
2018-05-21,1585.4599609375,2733.010009765625
2018-05-22,1581.4000244140625,2724.43994140625
2018-05-23,1601.8599853515625,2733.2900390625
2018-05-24,1603.0699462890625,2727.760009765625
2018-05-25,1610.1500244140625,2721.330078125
2018-05-29,1612.8699951171875,2689.860107421875
2018-05-30,1624.8900146484375,2724.010009765625
2018-05-31,1629.6199951171875,2705.27001953125
2018-06-01,1641.5400390625,2734.6201171875
2018-06-04,1665.27001953125,2746.8701171875
2018-06-05,1696.3499755859375,2748.800048828125
2018-06-06,1695.75,2772.35009765625
2018-06-07,1689.300048828125,2770.3701171875
2018-06-08,1683.989990234375,2779.030029296875
2018-06-11,1689.1199951171875,2782.0
2018-06-12,1698.75,2786.85009765625
2018-06-13,1704.8599853515625,2775.6298828125
2018-06-14,1723.8599853515625,2782.489990234375
2018-06-15,1715.969970703125,2779.659912109375
2018-06-18,1723.7900390625,2773.75
2018-06-19,1734.780029296875,2762.590087890625
2018-06-20,1750.0799560546875,2767.320068359375
2018-06-21,1730.219970703125,2749.760009765625
2018-06-22,1715.6700439453125,2754.8798828125
2018-06-25,1663.1500244140625,2717.070068359375
2018-06-26,1691.0899658203125,2723.06005859375
2018-06-27,1660.510009765625,2699.6298828125
2018-06-28,1701.449951171875,2716.31005859375
2018-06-29,1699.800048828125,2718.3701171875
2018-07-02,1713.780029296875,2726.7099609375
2018-07-03,1693.9599609375,2713.219970703125
2018-07-05,1699.72998046875,2736.610107421875
2018-07-06,1710.6300048828125,2759.820068359375
2018-07-09,1739.02001953125,2784.169921875
2018-07-10,1743.0699462890625,2793.840087890625
2018-07-11,1755.0,2774.02001953125
2018-07-12,1796.6199951171875,2798.2900390625
2018-07-13,1813.030029296875,2801.31005859375
2018-07-16,1822.489990234375,2798.429931640625
2018-07-17,1843.9300537109375,2809.550048828125
2018-07-18,1842.9200439453125,2815.6201171875
2018-07-19,1812.969970703125,2804.489990234375
2018-07-20,1813.699951171875,2801.830078125
2018-07-23,1802.0,2806.97998046875
2018-07-24,1829.239990234375,2820.39990234375
2018-07-25,1863.6099853515625,2846.070068359375
2018-07-26,1808.0,2837.43994140625
2018-07-27,1817.27001953125,2818.820068359375
2018-07-30,1779.219970703125,2802.60009765625
2018-07-31,1777.43994140625,2816.2900390625
2018-08-01,1797.1700439453125,2813.360107421875
2018-08-02,1834.3299560546875,2827.219970703125
2018-08-03,1823.2900390625,2840.35009765625
2018-08-06,1847.75,2850.39990234375
2018-08-07,1862.47998046875,2858.449951171875
2018-08-08,1886.52001953125,2857.699951171875
2018-08-09,1898.52001953125,2853.580078125
2018-08-10,1886.300048828125,2833.280029296875
2018-08-13,1896.199951171875,2821.929931640625
2018-08-14,1919.6500244140625,2839.9599609375
2018-08-15,1882.6199951171875,2818.3701171875
2018-08-16,1886.52001953125,2840.68994140625
2018-08-17,1882.219970703125,2850.1298828125
2018-08-20,1876.7099609375,2857.050048828125
2018-08-21,1883.4200439453125,2862.9599609375
2018-08-22,1904.9000244140625,2861.820068359375
2018-08-23,1902.9000244140625,2856.97998046875
2018-08-24,1905.3900146484375,2874.68994140625
2018-08-27,1927.6800537109375,2896.739990234375
2018-08-28,1932.8199462890625,2897.52001953125
2018-08-29,1998.0999755859375,2914.0400390625
2018-08-30,2002.3800048828125,2901.1298828125
2018-08-31,2012.7099609375,2901.52001953125
2018-09-04,2039.510009765625,2896.719970703125
2018-09-05,1994.8199462890625,2888.60009765625
2018-09-06,1958.31005859375,2878.050048828125
2018-09-07,1952.0699462890625,2871.679931640625
2018-09-10,1939.010009765625,2877.1298828125
2018-09-11,1987.1500244140625,2887.889892578125
2018-09-12,1990.0,2888.919921875
2018-09-13,1989.8699951171875,2904.179931640625
2018-09-14,1970.18994140625,2904.97998046875
2018-09-17,1908.030029296875,2888.800048828125
2018-09-18,1941.050048828125,2904.31005859375
2018-09-19,1926.4200439453125,2907.949951171875
2018-09-20,1944.300048828125,2930.75
2018-09-21,1915.010009765625,2929.669921875
2018-09-24,1934.3599853515625,2919.3701171875
2018-09-25,1974.550048828125,2915.56005859375
2018-09-26,1974.8499755859375,2905.969970703125
2018-09-27,2012.97998046875,2914.0
2018-09-28,2003.0,2913.97998046875
2018-10-01,2004.3599853515625,2924.590087890625
2018-10-02,1971.31005859375,2923.429931640625
2018-10-03,1952.760009765625,2925.510009765625
2018-10-04,1909.4200439453125,2901.610107421875
2018-10-05,1889.6500244140625,2885.570068359375
2018-10-08,1864.4200439453125,2884.429931640625
2018-10-09,1870.3199462890625,2880.340087890625
2018-10-10,1755.25,2785.679931640625
2018-10-11,1719.3599853515625,2728.3701171875
2018-10-12,1788.6099853515625,2767.1298828125
2018-10-15,1760.949951171875,2750.7900390625
2018-10-16,1819.9599609375,2809.919921875
2018-10-17,1831.72998046875,2809.2099609375
2018-10-18,1770.719970703125,2768.780029296875
2018-10-19,1764.030029296875,2767.780029296875
2018-10-22,1789.300048828125,2755.8798828125
2018-10-23,1768.699951171875,2740.68994140625
2018-10-24,1664.199951171875,2656.10009765625
2018-10-25,1782.1700439453125,2705.570068359375
2018-10-26,1642.81005859375,2658.68994140625
2018-10-29,1538.8800048828125,2641.25
2018-10-30,1530.4200439453125,2682.6298828125
2018-10-31,1598.010009765625,2711.739990234375
2018-11-01,1665.530029296875,2740.3701171875
2018-11-02,1665.530029296875,2723.06005859375
2018-11-05,1627.800048828125,2738.31005859375
2018-11-06,1642.81005859375,2755.449951171875
2018-11-07,1755.489990234375,2813.889892578125
2018-11-08,1754.9100341796875,2806.830078125
2018-11-09,1712.4300537109375,2781.010009765625
2018-11-12,1636.8499755859375,2726.219970703125
2018-11-13,1631.1700439453125,2722.179931640625
2018-11-14,1599.010009765625,2701.580078125
2018-11-15,1619.43994140625,2730.199951171875
2018-11-16,1593.4100341796875,2736.27001953125
2018-11-19,1512.2900390625,2690.72998046875
2018-11-20,1495.4599609375,2641.889892578125
2018-11-21,1516.72998046875,2649.929931640625
2018-11-23,1502.06005859375,2632.56005859375
2018-11-26,1581.3299560546875,2673.449951171875
2018-11-27,1581.4200439453125,2682.169921875
2018-11-28,1677.75,2743.7900390625
2018-11-29,1673.5699462890625,2737.800048828125
2018-11-30,1690.1700439453125,2760.169921875
2018-12-03,1772.3599853515625,2790.3701171875
2018-12-04,1668.4000244140625,2700.06005859375
2018-12-06,1699.18994140625,2695.949951171875
2018-12-07,1629.1300048828125,2633.080078125
2018-12-10,1641.030029296875,2637.719970703125
2018-12-11,1643.239990234375,2636.780029296875
2018-12-12,1663.5400390625,2651.070068359375
2018-12-13,1658.3800048828125,2650.5400390625
2018-12-14,1591.9100341796875,2599.949951171875
2018-12-17,1520.9100341796875,2545.93994140625
2018-12-18,1551.47998046875,2546.159912109375
2018-12-19,1495.0799560546875,2506.9599609375
2018-12-20,1460.8299560546875,2467.419921875
2018-12-21,1377.449951171875,2416.6201171875
2018-12-24,1343.9599609375,2351.10009765625
2018-12-26,1470.9000244140625,2467.699951171875
2018-12-27,1461.6400146484375,2488.830078125
2018-12-28,1478.02001953125,2485.739990234375
2018-12-31,1501.969970703125,2506.85009765625
2019-01-02,1539.1300048828125,2510.030029296875
2019-01-03,1500.280029296875,2447.889892578125
2019-01-04,1575.3900146484375,2531.93994140625
2019-01-07,1629.510009765625,2549.68994140625
2019-01-08,1656.5799560546875,2574.409912109375
2019-01-09,1659.4200439453125,2584.9599609375
2019-01-10,1656.219970703125,2596.639892578125
2019-01-11,1640.56005859375,2596.260009765625
2019-01-14,1617.2099609375,2582.610107421875
2019-01-15,1674.56005859375,2610.300048828125
2019-01-16,1683.780029296875,2616.10009765625
2019-01-17,1693.219970703125,2635.9599609375
2019-01-18,1696.199951171875,2670.7099609375
2019-01-22,1632.1700439453125,2632.89990234375
2019-01-23,1640.02001953125,2638.699951171875
2019-01-24,1654.9300537109375,2642.330078125
2019-01-25,1670.5699462890625,2664.760009765625
2019-01-28,1637.8900146484375,2643.85009765625
2019-01-29,1593.8800048828125,2640.0
2019-01-30,1670.4300537109375,2681.050048828125
2019-01-31,1718.72998046875,2704.10009765625
2019-02-01,1626.22998046875,2706.530029296875
2019-02-04,1633.31005859375,2724.8701171875
2019-02-05,1658.81005859375,2737.699951171875
2019-02-06,1640.260009765625,2731.610107421875
2019-02-07,1614.3699951171875,2706.050048828125
2019-02-08,1588.219970703125,2707.8798828125
2019-02-11,1591.0,2709.800048828125
2019-02-12,1638.010009765625,2744.72998046875
2019-02-13,1640.0,2753.030029296875
2019-02-14,1622.6500244140625,2745.72998046875
2019-02-15,1607.949951171875,2775.60009765625
2019-02-19,1627.5799560546875,2779.760009765625
2019-02-20,1622.0999755859375,2784.699951171875
2019-02-21,1619.43994140625,2774.8798828125
2019-02-22,1631.56005859375,2792.669921875
2019-02-25,1633.0,2796.110107421875
2019-02-26,1636.4000244140625,2793.89990234375
2019-02-27,1641.0899658203125,2792.3798828125
2019-02-28,1639.8299560546875,2784.489990234375
2019-03-01,1671.72998046875,2803.68994140625
2019-03-04,1696.1700439453125,2792.81005859375
2019-03-05,1692.4300537109375,2789.64990234375
2019-03-06,1668.949951171875,2771.449951171875
2019-03-07,1625.949951171875,2748.929931640625
2019-03-08,1620.800048828125,2743.070068359375
2019-03-11,1670.6199951171875,2783.300048828125
2019-03-12,1673.0999755859375,2791.52001953125
2019-03-13,1690.81005859375,2810.919921875
2019-03-14,1686.219970703125,2808.47998046875
2019-03-15,1712.3599853515625,2822.47998046875
2019-03-18,1742.1500244140625,2832.93994140625
2019-03-19,1761.8499755859375,2832.570068359375
2019-03-20,1797.27001953125,2824.22998046875
2019-03-21,1819.260009765625,2854.8798828125
2019-03-22,1764.77001953125,2800.7099609375
2019-03-25,1774.260009765625,2798.360107421875
2019-03-26,1783.760009765625,2818.4599609375
2019-03-27,1765.699951171875,2805.3701171875
2019-03-28,1773.4200439453125,2815.43994140625
2019-03-29,1780.75,2834.39990234375
2019-04-01,1814.18994140625,2867.18994140625
2019-04-02,1813.97998046875,2867.239990234375
2019-04-03,1820.699951171875,2873.39990234375
2019-04-04,1818.8599853515625,2879.389892578125
2019-04-05,1837.280029296875,2892.739990234375
2019-04-08,1849.8599853515625,2895.77001953125
2019-04-09,1835.8399658203125,2878.199951171875
2019-04-10,1847.3299560546875,2888.2099609375
2019-04-11,1844.0699462890625,2888.320068359375
2019-04-12,1843.06005859375,2907.409912109375
2019-04-15,1844.8699951171875,2905.580078125
2019-04-16,1863.0400390625,2907.06005859375
2019-04-17,1864.8199462890625,2900.449951171875
2019-04-18,1861.68994140625,2905.030029296875
2019-04-22,1887.31005859375,2907.969970703125
2019-04-23,1923.77001953125,2933.679931640625
2019-04-24,1901.75,2927.25
2019-04-25,1902.25,2926.169921875
2019-04-26,1950.6300048828125,2939.8798828125
2019-04-29,1938.4300537109375,2943.030029296875
2019-04-30,1926.52001953125,2945.830078125
2019-05-01,1911.52001953125,2923.72998046875
2019-05-02,1900.8199462890625,2917.52001953125
2019-05-03,1962.4599609375,2945.639892578125
2019-05-06,1950.550048828125,2932.469970703125
2019-05-07,1921.0,2884.050048828125
2019-05-08,1917.77001953125,2879.419921875
2019-05-09,1899.8699951171875,2870.719970703125
2019-05-10,1889.97998046875,2881.39990234375
2019-05-13,1822.6800537109375,2811.8701171875
2019-05-14,1840.1199951171875,2834.409912109375
2019-05-15,1871.1500244140625,2850.9599609375
2019-05-16,1907.5699462890625,2876.320068359375
2019-05-17,1869.0,2859.530029296875
2019-05-20,1858.969970703125,2840.22998046875
2019-05-21,1857.52001953125,2864.360107421875
2019-05-22,1859.6800537109375,2856.27001953125
2019-05-23,1815.47998046875,2822.239990234375
2019-05-24,1823.280029296875,2826.06005859375
2019-05-28,1836.4300537109375,2802.389892578125
2019-05-29,1819.18994140625,2783.02001953125
2019-05-30,1816.3199462890625,2788.860107421875
2019-05-31,1775.0699462890625,2752.06005859375
2019-06-03,1692.68994140625,2744.449951171875
2019-06-04,1729.56005859375,2803.27001953125
2019-06-05,1738.5,2826.14990234375
2019-06-06,1754.3599853515625,2843.489990234375
2019-06-07,1804.030029296875,2873.340087890625
2019-06-10,1860.6300048828125,2886.72998046875
2019-06-11,1863.699951171875,2885.719970703125
2019-06-12,1855.3199462890625,2879.840087890625
2019-06-13,1870.300048828125,2891.639892578125
2019-06-14,1869.6700439453125,2886.97998046875
2019-06-17,1886.030029296875,2889.669921875
2019-06-18,1901.3699951171875,2917.75
2019-06-19,1908.7900390625,2926.4599609375
2019-06-20,1918.18994140625,2954.179931640625
2019-06-21,1911.300048828125,2950.4599609375
2019-06-24,1913.9000244140625,2945.35009765625
2019-06-25,1878.27001953125,2917.3798828125
2019-06-26,1897.8299560546875,2913.780029296875
2019-06-27,1904.280029296875,2924.919921875
2019-06-28,1893.6300048828125,2941.760009765625
2019-07-01,1922.18994140625,2964.330078125
2019-07-02,1934.31005859375,2973.010009765625
2019-07-03,1939.0,2995.820068359375
2019-07-05,1942.9100341796875,2990.409912109375
2019-07-08,1952.3199462890625,2975.949951171875
2019-07-09,1988.300048828125,2979.6298828125
2019-07-10,2017.4100341796875,2993.070068359375
2019-07-11,2001.0699462890625,2999.909912109375
2019-07-12,2011.0,3013.77001953125
2019-07-15,2020.989990234375,3014.300048828125
2019-07-16,2009.9000244140625,3004.0400390625
2019-07-17,1992.030029296875,2984.419921875
2019-07-18,1977.9000244140625,2995.110107421875
2019-07-19,1964.52001953125,2976.610107421875
2019-07-22,1985.6300048828125,2985.030029296875
2019-07-23,1994.489990234375,3005.469970703125
2019-07-24,2000.81005859375,3019.56005859375
2019-07-25,1973.8199462890625,3003.669921875
2019-07-26,1943.050048828125,3025.860107421875
2019-07-29,1912.449951171875,3020.969970703125
2019-07-30,1898.530029296875,3013.179931640625
2019-07-31,1866.780029296875,2980.3798828125
2019-08-01,1855.3199462890625,2953.56005859375
2019-08-02,1823.239990234375,2932.050048828125
2019-08-05,1765.1300048828125,2844.739990234375
2019-08-06,1787.8299560546875,2881.77001953125
2019-08-07,1793.4000244140625,2883.97998046875
2019-08-08,1832.8900146484375,2938.090087890625
2019-08-09,1807.5799560546875,2918.64990234375
2019-08-12,1784.9200439453125,2882.699951171875
2019-08-13,1824.3399658203125,2926.320068359375
2019-08-14,1762.9599609375,2840.60009765625
2019-08-15,1776.1199951171875,2847.60009765625
2019-08-16,1792.5699462890625,2888.679931640625
2019-08-19,1816.1199951171875,2923.64990234375
2019-08-20,1801.3800048828125,2900.510009765625
2019-08-21,1823.5400390625,2924.429931640625
2019-08-22,1804.6600341796875,2922.949951171875
2019-08-23,1749.6199951171875,2847.110107421875
2019-08-26,1768.8699951171875,2878.3798828125
2019-08-27,1761.8299560546875,2869.159912109375
2019-08-28,1764.25,2887.93994140625
2019-08-29,1786.4000244140625,2924.580078125
2019-08-30,1776.2900390625,2926.4599609375
2019-09-03,1789.8399658203125,2906.27001953125
2019-09-04,1800.6199951171875,2937.780029296875
2019-09-05,1840.719970703125,2976.0
2019-09-06,1833.510009765625,2978.7099609375
2019-09-09,1831.3499755859375,2978.429931640625
2019-09-10,1820.550048828125,2979.389892578125
2019-09-11,1822.989990234375,3000.929931640625
2019-09-12,1843.550048828125,3009.570068359375
2019-09-13,1839.3399658203125,3007.389892578125
2019-09-16,1807.8399658203125,2997.9599609375
2019-09-17,1822.550048828125,3005.699951171875
2019-09-18,1817.4599609375,3006.72998046875
2019-09-19,1821.5,3006.7900390625
2019-09-20,1794.1600341796875,2992.070068359375
2019-09-23,1785.300048828125,2991.780029296875
2019-09-24,1741.6099853515625,2966.60009765625
2019-09-25,1768.3299560546875,2984.8701171875
2019-09-26,1739.8399658203125,2977.6201171875
2019-09-27,1725.449951171875,2961.7900390625
2019-09-30,1735.9100341796875,2976.739990234375
2019-10-01,1735.6500244140625,2940.25
2019-10-02,1713.22998046875,2887.610107421875
2019-10-03,1724.4200439453125,2910.6298828125
2019-10-04,1739.6500244140625,2952.010009765625
2019-10-07,1732.6600341796875,2938.7900390625
2019-10-08,1705.510009765625,2893.06005859375
2019-10-09,1721.989990234375,2919.39990234375
2019-10-10,1720.260009765625,2938.1298828125
2019-10-11,1731.9200439453125,2970.27001953125
2019-10-14,1736.4300537109375,2966.14990234375
2019-10-15,1767.3800048828125,2995.679931640625
2019-10-16,1777.4300537109375,2989.68994140625
2019-10-17,1787.47998046875,2997.949951171875
2019-10-18,1757.510009765625,2986.199951171875
2019-10-21,1785.6600341796875,3006.719970703125
2019-10-22,1765.72998046875,2995.989990234375
2019-10-23,1762.1700439453125,3004.52001953125
2019-10-24,1780.780029296875,3010.2900390625
2019-10-25,1761.3299560546875,3022.550048828125
2019-10-28,1777.0799560546875,3039.419921875
2019-10-29,1762.7099609375,3036.889892578125
2019-10-30,1779.989990234375,3046.77001953125
2019-10-31,1776.6600341796875,3037.56005859375
2019-11-01,1791.43994140625,3066.909912109375
2019-11-04,1804.6600341796875,3078.27001953125
2019-11-05,1801.7099609375,3074.6201171875
2019-11-06,1795.77001953125,3076.780029296875
2019-11-07,1788.199951171875,3085.179931640625
2019-11-08,1785.8800048828125,3093.080078125
2019-11-11,1771.6500244140625,3087.010009765625
2019-11-12,1778.0,3091.840087890625
2019-11-13,1753.1099853515625,3094.0400390625
2019-11-14,1754.5999755859375,3096.6298828125
2019-11-15,1739.489990234375,3120.4599609375
2019-11-18,1752.530029296875,3122.030029296875
